timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
24835000,1311004,1310988,1310996,1311004,0,0.019331582,0.0068565393,0.01251537,0.0,1311004,1310988,1310996,1311004,0,0.00034618675,0.00021325059,0.00013319029,0.0,1,1,1,0,1,1,1,0
25036000,1311004,1310988,1310996,1311004,0,0.008689466,0.0021456848,0.0066835275,0.0,1311004,1310988,1310996,1311004,0,0.0003647484,0.0001603194,0.00022009404,0.0,1,1,1,0,1,1,1,0
25236000,1311004,1310988,1310996,1311004,0,0.0012396179,0.0007484417,0.001660909,0.0,1311004,1310988,1310996,1311004,0,0.00023952032,0.00012291902,0.00012435469,0.0,1,1,1,0,1,1,1,0
25436000,1311004,1310988,1310996,1311004,0,0.0005793392,0.00091248075,0.00142434,0.0,1311004,1310988,1310996,1311004,0,0.00043502514,0.00025445118,0.0001941066,0.0,1,1,1,0,1,1,1,0
25636000,1311004,1310988,1310996,1311004,0,0.0017998578,0.0017389832,0.0004250559,0.0,1311004,1310988,1310996,1311004,0,0.00026524422,0.00014539262,0.00012951453,0.0,1,1,1,0,1,1,1,0
25836000,1311004,1310988,1310996,1311004,0,0.00073118374,0.0013887013,0.0007302059,0.0,1311004,1310988,1310996,1311004,0,0.00034740785,0.00018669399,0.00017125491,0.0,1,1,1,0,1,1,1,0
26036000,1311004,1310988,1310996,1311004,0,0.0011994924,0.0005751402,0.0010474514,0.0,1311004,1310988,1310996,1311004,0,0.00032114773,0.00022543594,0.00012793035,0.0,1,1,1,0,1,1,1,0
26236000,1311004,1310988,1310996,1311004,0,0.0040827463,0.0016365252,0.0052711437,0.0,1311004,1310988,1310996,1311004,0,0.00038600166,0.00011762212,0.00026933276,0.0,1,1,1,0,1,1,1,0
26436000,1311004,1310988,1310996,1311004,0,0.002238552,0.0023698807,0.0038393263,0.0,1311004,1310988,1310996,1311004,0,0.00026142213,0.00014739935,0.00011520344,0.0,1,1,1,0,1,1,1,0
26636000,1311004,1310988,1310996,1311004,0,0.0029995549,0.0013253354,0.0022558318,0.0,1311004,1310988,1310996,1311004,0,0.00037498685,0.00020315163,0.00018514207,0.0,1,1,1,0,1,1,1,0
26831000,1311004,1310988,1310996,1311004,0,0.0019452117,0.0025323385,0.0015650416,0.0,1311004,1310988,1310996,1311004,0,0.0003744763,0.00023518605,0.00015067535,0.0,1,1,1,0,1,1,1,0
27028000,1311004,1310988,1310996,1311004,0,0.00034475914,0.00082545786,0.00070239016,0.0,1311004,1310988,1310996,1311004,0,0.0003131828,0.00013252253,0.0001827202,0.0,1,1,1,0,1,1,1,0
27236000,1311004,1310988,1310996,1311004,0,0.00079265016,0.001524249,0.0020063429,0.0,1311004,1310988,1310996,1311004,0,0.0004043425,0.00018353491,0.00022767155,0.0,1,1,1,0,1,1,1,0
27431000,1311004,1310988,1310996,1311004,0,0.0011493654,0.00070738955,0.0017903314,0.0,1311004,1310988,1310996,1311004,0,0.00034621597,0.0001462053,0.00022880794,0.0,1,1,1,0,1,1,1,0
27632000,1311004,1310988,1310996,1311004,0,0.00139343,0.0010195295,0.0009102718,0.0,1311004,1310988,1310996,1311004,0,0.0005351746,0.00030592113,0.00022980504,0.0,1,1,1,0,1,1,1,0
27831000,1311004,1310988,1310996,1311004,0,0.0033019462,0.0003754889,0.002948066,0.0,1311004,1310988,1310996,1311004,0,0.00047447835,0.0002745219,0.00020141318,0.0,1,1,1,0,1,1,1,0
28032000,1311004,1310988,1310996,1311004,0,0.0019549462,0.001710898,0.0004578149,0.0,1311004,1310988,1310996,1311004,0,0.00029496528,0.00011350642,0.00018215456,0.0,1,1,1,0,1,1,1,0
28233000,1311004,1310988,1310996,1311004,0,0.0020359543,0.0011107598,0.0011098115,0.0,1311004,1310988,1310996,1311004,0,0.00040941036,0.00017061498,0.00023898059,0.0,1,1,1,0,1,1,1,0
28436000,1311004,1310988,1310996,1311004,0,0.00096472434,0.0007174791,0.0011461403,0.0,1311004,1310988,1310996,1311004,0,0.00022722958,0.00013141303,0.00011776205,0.0,1,1,1,0,1,1,1,0
28636000,1311004,1310988,1310996,1311004,0,0.00065322104,0.0012822758,0.00078859506,0.0,1311004,1310988,1310996,1311004,0,0.0003466296,0.000179387,0.00018184984,0.0,1,1,1,0,1,1,1,0
28831000,1311004,1310988,1310996,1311004,0,0.0015362353,0.0010403107,0.0025298353,0.0,1311004,1310988,1310996,1311004,0,0.00023032853,0.00016000621,8.360305e-05,0.0,1,1,1,0,1,1,1,0
29036000,1311004,1310988,1310996,1311004,0,0.0015573571,0.0014090588,0.0019074995,0.0,1311004,1310988,1310996,1311004,0,0.00036473502,0.00018353749,0.00021438886,0.0,1,1,1,0,1,1,1,0
29235000,1311004,1310988,1310996,1311004,0,0.0017922942,0.0018935886,0.0013383726,0.0,1311004,1310988,1310996,1311004,0,0.00021406547,0.00015914577,6.318297e-05,0.0,1,1,1,0,1,1,1,0
29431000,1311004,1310988,1310996,1311004,0,0.0009072718,0.0011699924,0.0017993986,0.0,1311004,1310988,1310996,1311004,0,0.0003928901,0.00021726334,0.0002007596,0.0,1,1,1,0,1,1,1,0
29636000,1311004,1310988,1310996,1311004,0,0.0005620037,0.0010153784,0.0014500628,0.0,1311004,1310988,1310996,1311004,0,0.00043261357,0.00024827768,0.00021305171,0.0,1,1,1,0,1,1,1,0
29831000,1311004,1310988,1310996,1311004,0,0.0025072545,0.00096228963,0.0021888523,0.0,1311004,1310988,1310996,1311004,0,0.00020182802,9.274538e-05,0.00011762502,0.0,1,1,1,0,1,1,1,0
30028000,1311004,1310988,1310996,1311004,0,0.00069075933,0.0011443915,0.00082175084,0.0,1311004,1310988,1310996,1311004,0,0.0003116988,0.00017519911,0.00014535864,0.0,1,1,1,0,1,1,1,0
30236000,1311004,1310988,1310996,1311004,0,0.0029706736,0.0015278092,0.0037228956,0.0,1311004,1310988,1310996,1311004,0,0.0002805493,0.00018640139,0.00012088543,0.0,1,1,1,0,1,1,1,0
30432000,1311004,1310988,1310996,1311004,0,0.0020814394,0.00046620838,0.001810267,0.0,1311004,1310988,1310996,1311004,0,0.00040813326,0.00017593881,0.00023312702,0.0,1,1,1,0,1,1,1,0
30631000,1311004,1310988,1310996,1311004,0,0.0032149279,0.0012910154,0.0023970536,0.0,1311004,1310988,1310996,1311004,0,0.00040836525,0.00022089313,0.0001899611,0.0,1,1,1,0,1,1,1,0
30827000,1311004,1310988,1310996,1311004,0,0.0031278785,0.0031800265,0.0008559093,0.0,1311004,1310988,1310996,1311004,0,0.00033397996,0.0002293388,0.00011143275,0.0,1,1,1,0,1,1,1,0
31029000,1311004,1310988,1310996,1311004,0,0.0021629697,0.0011008354,0.0016514686,0.0,1311004,1310988,1310996,1311004,0,7.720034e-05,8.683988e-05,4.5170957e-05,0.0,1,1,1,0,1,1,1,0
31236000,1311004,1310988,1310996,1311004,0,0.0034761445,0.0011367179,0.003380685,0.0,1311004,1310988,1310996,1311004,0,5.5695094e-05,7.2291085e-05,8.2623206e-05,0.0,1,1,1,0,1,1,1,0
31436000,1311004,1310988,1310996,1311004,0,0.004216859,0.0020380777,0.0024187143,0.0,1311004,1310988,1310996,1311004,0,0.00031556466,0.000105374434,0.00022058732,0.0,1,1,1,0,1,1,1,0
31636000,1311004,1310988,1310996,1311004,0,0.0010823344,0.00088454044,0.00023232322,0.0,1311004,1310988,1310996,1311004,0,0.00039826764,0.00029464392,0.00011638122,0.0,1,1,1,0,1,1,1,0
31832000,1311004,1310988,1310996,1311004,0,0.0010287932,0.0018456003,0.0018330133,0.0,1311004,1310988,1310996,1311004,0,0.0003280558,0.00018487229,0.00015856817,0.0,1,1,1,0,1,1,1,0
32036000,1311004,1310988,1310996,1311004,0,0.0027719513,0.0021888884,0.00076832745,0.0,1311004,1310988,1310996,1311004,0,0.00036082693,0.00019397204,0.00017992166,0.0,1,1,1,0,1,1,1,0
32236000,1311004,1310988,1310996,1311004,0,0.002127982,0.0012631664,0.0015833346,0.0,1311004,1310988,1310996,1311004,0,0.00031101963,0.00015146923,0.00019317663,0.0,1,1,1,0,1,1,1,0
32436000,1311004,1310988,1310996,1311004,0,0.0026885795,0.0010967704,0.001786268,0.0,1311004,1310988,1310996,1311004,0,0.000266122,0.00019691559,0.00015146815,0.0,1,1,1,0,1,1,1,0
32631000,1311004,1310988,1310996,1311004,0,0.0009625428,0.00031590174,0.000647842,0.0,1311004,1310988,1310996,1311004,0,0.0001805146,8.8479916e-05,9.840547e-05,0.0,1,1,1,0,1,1,1,0
32837000,1311004,1310988,1310996,1311004,0,0.0009995659,0.001615094,0.00064032414,0.0,1311004,1310988,1310996,1311004,0,0.0004758793,0.00022454771,0.0002631521,0.0,1,1,1,0,1,1,1,0
33036000,1311004,1310988,1310996,1311004,0,0.0008013075,0.001375282,0.0019435693,0.0,1311004,1310988,1310996,1311004,0,0.0003017984,0.00016374486,0.00015591299,0.0,1,1,1,0,1,1,1,0
33236000,1311004,1310988,1310996,1311004,0,0.0014741337,0.002016891,0.0014804013,0.0,1311004,1310988,1310996,1311004,0,0.00050810596,0.0002833496,0.00022616705,0.0,1,1,1,0,1,1,1,0
33436000,1311004,1310988,1310996,1311004,0,0.0032770892,0.0031043016,0.0008108546,0.0,1311004,1310988,1310996,1311004,0,0.00035347033,0.0001841951,0.00018140758,0.0,1,1,1,0,1,1,1,0
33631000,1311004,1310988,1310996,1311004,0,0.0024067832,0.0023747662,0.00027547212,0.0,1311004,1310988,1310996,1311004,0,0.00045773637,0.00021902163,0.00024415544,0.0,1,1,1,0,1,1,1,0
33836000,1311004,1310988,1310996,1311004,0,0.004012925,0.0018119788,0.002211299,0.0,1311004,1310988,1310996,1311004,0,0.0005063427,0.00029406455,0.00022326515,0.0,1,1,1,0,1,1,1,0
34036000,1311004,1310988,1310996,1311004,0,0.002039222,0.0009554226,0.0014311407,0.0,1311004,1310988,1310996,1311004,0,0.00039262834,0.00023051492,0.00016563079,0.0,1,1,1,0,1,1,1,0
34236000,1311004,1310988,1310996,1311004,0,0.0021752652,0.0020489837,0.0007318317,0.0,1311004,1310988,1310996,1311004,0,0.00026497585,0.00013360116,0.00014715857,0.0,1,1,1,0,1,1,1,0
34436000,1311004,1310988,1310996,1311004,0,0.0004855976,0.00034841683,0.0001727665,0.0,1311004,1310988,1310996,1311004,0,0.0005796749,0.00025797007,0.00032320042,0.0,1,1,1,0,1,1,1,0
34636000,1311004,1310988,1310996,1311004,0,0.0006822214,0.001416296,0.0007879011,0.0,1311004,1310988,1310996,1311004,0,0.00039882492,0.00021763387,0.0002180994,0.0,1,1,1,0,1,1,1,0
34836000,1311004,1310988,1310996,1311004,0,0.002022479,0.0017415653,0.0005268175,0.0,1311004,1310988,1310996,1311004,0,7.530265e-05,6.666095e-05,4.364022e-05,0.0,1,1,1,0,1,1,1,0
35036000,1311004,1310988,1310996,1311004,0,0.0024342393,0.0035086414,0.0011975873,0.0,1311004,1310988,1310996,1311004,0,0.00036050097,0.00017188472,0.00020963285,0.0,1,1,1,0,1,1,1,0
35232000,1311004,1310988,1310996,1311004,0,0.001965872,0.0009823594,0.0015465544,0.0,1311004,1310988,1310996,1311004,0,0.00039257086,0.00026784663,0.00013762474,0.0,1,1,1,0,1,1,1,0
35436000,1311004,1310988,1310996,1311004,0,0.0018318087,0.0012972446,0.00068540976,0.0,1311004,1310988,1310996,1311004,0,0.00041199036,0.0002301228,0.00018948974,0.0,1,1,1,0,1,1,1,0
35627000,1311004,1310988,1310996,1311004,0,0.0021288719,0.0018856877,0.0010230492,0.0,1311004,1310988,1310996,1311004,0,0.00049402565,0.000268332,0.000228174,0.0,1,1,1,0,1,1,1,0
35836000,1311004,1310988,1310996,1311004,0,0.0031101664,0.0015982145,0.002236097,0.0,1311004,1310988,1310996,1311004,0,0.0004657136,0.00030399053,0.00017755134,0.0,1,1,1,0,1,1,1,0
36032000,1311004,1310988,1310996,1311004,0,0.0018126873,0.0028510834,0.0011436223,0.0,1311004,1310988,1310996,1311004,0,0.00015898213,9.824311e-05,6.153396e-05,0.0,1,1,1,0,1,1,1,0
36236000,1311004,1310988,1310996,1311004,0,0.0021215447,0.0015876839,0.0011062898,0.0,1311004,1310988,1310996,1311004,0,0.00039158383,0.00016073923,0.00024130919,0.0,1,1,1,0,1,1,1,0
36436000,1311004,1310988,1310996,1311004,0,0.0018769775,0.0013718747,0.00069100637,0.0,1311004,1310988,1310996,1311004,0,0.00048778925,0.0001858471,0.000325627,0.0,1,1,1,0,1,1,1,0
36631000,1311004,1310988,1310996,1311004,0,0.0016364789,0.001538642,0.0004081429,0.0,1311004,1310988,1310996,1311004,0,0.0003803746,0.00020363717,0.00019553017,0.0,1,1,1,0,1,1,1,0
36832000,1311004,1310988,1310996,1311004,0,0.0020310897,0.0008358865,0.0015993504,0.0,1311004,1310988,1310996,1311004,0,0.00039686167,0.00023677759,0.00016773852,0.0,1,1,1,0,1,1,1,0
37031000,1311004,1310988,1310996,1311004,0,0.0045341663,0.0020031268,0.0031094851,0.0,1311004,1310988,1310996,1311004,0,0.00024170823,0.0001550758,0.00010169409,0.0,1,1,1,0,1,1,1,0
37236000,1311004,1310988,1310996,1311004,0,0.0022001523,0.0023235434,0.0008811156,0.0,1311004,1310988,1310996,1311004,0,0.00036964682,0.00018966227,0.00018400006,0.0,1,1,1,0,1,1,1,0
37436000,1311004,1310988,1310996,1311004,0,0.0012276786,0.0006734023,0.00077994424,0.0,1311004,1310988,1310996,1311004,0,0.00034063382,0.00015977376,0.00018851261,0.0,1,1,1,0,1,1,1,0
37637000,1311004,1310988,1310996,1311004,0,0.0019775534,0.0008810108,0.0011631153,0.0,1311004,1310988,1310996,1311004,0,0.00033384343,0.0001903369,0.00020996215,0.0,1,1,1,0,1,1,1,0
37833000,1311004,1310988,1310996,1311004,0,0.0024119657,0.00097405625,0.0016086919,0.0,1311004,1310988,1310996,1311004,0,0.00030607323,0.0001330889,0.00017507987,0.0,1,1,1,0,1,1,1,0
38036000,1311004,1310988,1310996,1311004,0,0.0015919409,0.0012671486,0.0024966304,0.0,1311004,1310988,1310996,1311004,0,0.0005227439,0.00030062074,0.00023071884,0.0,1,1,1,0,1,1,1,0
38232000,1311004,1310988,1310996,1311004,0,0.001431137,0.0014123062,0.0015283581,0.0,1311004,1310988,1310996,1311004,0,0.00038761663,0.00018638518,0.00020779997,0.0,1,1,1,0,1,1,1,0
38431000,1311004,1310988,1310996,1311004,0,0.0018267301,0.0015555422,0.0006251133,0.0,1311004,1310988,1310996,1311004,0,0.00030530983,0.0001579046,0.00015791261,0.0,1,1,1,0,1,1,1,0
38636000,1311004,1310988,1310996,1311004,0,0.00095356035,0.000657163,0.000573357,0.0,1311004,1310988,1310996,1311004,0,0.00019756553,0.00013331723,0.00010049886,0.0,1,1,1,0,1,1,1,0
38836000,1311004,1310988,1310996,1311004,0,0.0023640518,0.0013767122,0.0013946774,0.0,1311004,1310988,1310996,1311004,0,0.00051804294,0.0002545713,0.00027721826,0.0,1,1,1,0,1,1,1,0
39035000,1311004,1310988,1310996,1311004,0,0.002308546,0.0011444476,0.00341323,0.0,1311004,1310988,1310996,1311004,0,0.00044071622,0.00028046063,0.00016474618,0.0,1,1,1,0,1,1,1,0
39235000,1311004,1310988,1310996,1311004,0,0.0010657897,0.0020809062,0.0011687358,0.0,1311004,1310988,1310996,1311004,0,0.00035480323,0.00016755293,0.00018790456,0.0,1,1,1,0,1,1,1,0
39436000,1311004,1310988,1310996,1311004,0,0.0013170791,0.0016409254,0.00062665617,0.0,1311004,1310988,1310996,1311004,0,0.00012892608,2.7179682e-05,0.000114894654,0.0,1,1,1,0,1,1,1,0
39636000,1311004,1310988,1310996,1311004,0,0.002561586,0.0022643972,0.0005592973,0.0,1311004,1310988,1310996,1311004,0,0.00017122061,0.00011837493,7.6825694e-05,0.0,1,1,1,0,1,1,1,0
39836000,1311004,1310988,1310996,1311004,0,0.0031374446,0.0010584426,0.0023735403,0.0,1311004,1310988,1310996,1311004,0,0.00037866252,0.00020241813,0.00018840996,0.0,1,1,1,0,1,1,1,0
40032000,1311004,1310988,1310996,1311004,0,0.0016949592,0.0007908707,0.0010144358,0.0,1311004,1310988,1310996,1311004,0,0.00022520049,0.00013224737,0.0001053262,0.0,1,1,1,0,1,1,1,0
40228000,1311004,1310988,1310996,1311004,0,0.0025778844,0.0014738716,0.0021157477,0.0,1311004,1310988,1310996,1311004,0,0.00030134481,0.00018851153,0.00012066709,0.0,1,1,1,0,1,1,1,0
40435000,1311004,1310988,1310996,1311004,0,0.0020536121,0.00079065096,0.0023147243,0.0,1311004,1310988,1310996,1311004,0,0.00042788088,0.00019917483,0.00023402995,0.0,1,1,1,0,1,1,1,0
40636000,1311004,1310988,1310996,1311004,0,0.0025659215,0.0018507569,0.0007374892,0.0,1311004,1310988,1310996,1311004,0,0.00029444648,0.00013819743,0.00017624632,0.0,1,1,1,0,1,1,1,0
40836000,1311004,1310988,1310996,1311004,0,0.00045110335,0.0012067261,0.0010668889,0.0,1311004,1310988,1310996,1311004,0,0.00033849635,0.00016355839,0.0001765099,0.0,1,1,1,0,1,1,1,0
41036000,1311004,1310988,1310996,1311004,0,0.0015554351,0.0010775984,0.0010732895,0.0,1311004,1310988,1310996,1311004,0,0.0001584802,0.000102050355,6.144006e-05,0.0,1,1,1,0,1,1,1,0
41232000,1311004,1310988,1310996,1311004,0,0.0019861094,0.0012463623,0.0025358002,0.0,1311004,1310988,1310996,1311004,0,0.0004104452,0.00019843093,0.0002122828,0.0,1,1,1,0,1,1,1,0
41433000,1311004,1310988,1310996,1311004,0,0.0022171536,0.0019396025,0.0012905202,0.0,1311004,1310988,1310996,1311004,0,0.00035836644,0.0002195198,0.00014228433,0.0,1,1,1,0,1,1,1,0
41636000,1311004,1310988,1310996,1311004,0,0.0021090417,0.00085382984,0.0014573968,0.0,1311004,1310988,1310996,1311004,0,0.00020349499,0.00012494635,8.0386744e-05,0.0,1,1,1,0,1,1,1,0
41836000,1311004,1310988,1310996,1311004,0,0.0009583841,0.00061288994,0.0008186577,0.0,1311004,1310988,1310996,1311004,0,0.00039689275,0.00021422256,0.00018540732,0.0,1,1,1,0,1,1,1,0
42036000,1311004,1310988,1310996,1311004,0,0.0034364385,0.002726944,0.0011339381,0.0,1311004,1310988,1310996,1311004,0,0.00020402188,0.000111455636,0.00012134121,0.0,1,1,1,0,1,1,1,0
42236000,1311004,1310988,1310996,1311004,0,0.0016340727,0.0013582618,0.0029267282,0.0,1311004,1310988,1310996,1311004,0,0.00041609738,0.00016309986,0.0002538312,0.0,1,1,1,0,1,1,1,0
42436000,1311004,1310988,1310996,1311004,0,0.0027159126,0.0012329767,0.0015608076,0.0,1311004,1310988,1310996,1311004,0,0.00044370297,0.00025059946,0.00019369432,0.0,1,1,1,0,1,1,1,0
42636000,1311004,1310988,1310996,1311004,0,0.0020506768,0.0019650853,0.0008156495,0.0,1311004,1310988,1310996,1311004,0,0.00034630022,0.00019448124,0.00015873421,0.0,1,1,1,0,1,1,1,0
42833000,1311004,1310988,1310996,1311004,0,0.0026400436,0.001322666,0.0019824728,0.0,1311004,1310988,1310996,1311004,0,0.0001886052,0.000100160694,0.0001374784,0.0,1,1,1,0,1,1,1,0
43032000,1311004,1310988,1310996,1311004,0,0.0021293845,0.0012043089,0.0009844977,0.0,1311004,1310988,1310996,1311004,0,0.00032685153,0.00016488845,0.00016951609,0.0,1,1,1,0,1,1,1,0
43229000,1311004,1310988,1310996,1311004,0,0.0013061714,0.00082739384,0.0012046574,0.0,1311004,1310988,1310996,1311004,0,0.00035578216,0.00017523898,0.00018349843,0.0,1,1,1,0,1,1,1,0
43436000,1311004,1310988,1310996,1311004,0,0.0015643443,0.00026291903,0.0014375683,0.0,1311004,1310988,1310996,1311004,0,0.0001846556,9.1035e-05,0.00012995282,0.0,1,1,1,0,1,1,1,0
43631000,1311004,1310988,1310996,1311004,0,0.0021662326,0.0003420251,0.0023109706,0.0,1311004,1310988,1310996,1311004,0,0.00022571538,9.863473e-05,0.00014387332,0.0,1,1,1,0,1,1,1,0
43831000,1311004,1310988,1310996,1311004,0,0.0012043383,0.0009962561,0.0017281563,0.0,1311004,1310988,1310996,1311004,0,0.00039362515,0.00019333679,0.00020746075,0.0,1,1,1,0,1,1,1,0
44036000,1311004,1310988,1310996,1311004,0,0.0013111428,0.0011577106,0.0010599333,0.0,1311004,1310988,1310996,1311004,0,0.00025834725,0.000110039684,0.00014902806,0.0,1,1,1,0,1,1,1,0
44231000,1311004,1310988,1310996,1311004,0,0.0023310406,0.0018704603,0.0017699356,0.0,1311004,1310988,1310996,1311004,0,0.0003052417,0.00014076586,0.00017350433,0.0,1,1,1,0,1,1,1,0
44436000,1311004,1310988,1310996,1311004,0,0.0006575944,0.0014473057,0.0008910513,0.0,1311004,1310988,1310996,1311004,0,5.4447188e-05,5.514382e-05,5.193833e-05,0.0,1,1,1,0,1,1,1,0
44636000,1311004,1310988,1310996,1311004,0,0.0028199076,0.00023633354,0.0028051322,0.0,1311004,1310988,1310996,1311004,0,0.0003165116,0.0001194644,0.00022338389,0.0,1,1,1,0,1,1,1,0
44836000,1311004,1310988,1310996,1311004,0,0.004660228,0.0010208105,0.005121696,0.0,1311004,1310988,1310996,1311004,0,0.0027065324,0.0004220356,0.0023202403,0.0,1,1,1,0,1,1,1,0
45032000,1311004,1310988,1310996,1311004,0,0.002980311,0.0011180707,0.0033948552,0.0,1311004,1310988,1310996,1311004,0,0.0006308765,0.00021087719,0.00065448537,0.0,1,1,1,0,1,1,1,0
45229000,1311004,1310988,1310996,1311004,0,0.016815955,0.0039334726,0.01293465,0.0,1311004,1310988,1310996,1311004,0,0.0021204166,0.00030651325,0.0018325095,0.0,1,1,1,0,1,1,1,0
45437000,1311004,1310988,1310996,1311004,0,0.010106959,0.0031443366,0.00707284,0.0,1311004,1310988,1310996,1311004,0,0.0012867716,0.00052106474,0.0007717053,0.0,1,1,1,0,1,1,1,0
45636000,1311004,1310988,1310996,1311004,0,0.0021293813,0.0007478544,0.0019345144,0.0,1311004,1310988,1310996,1311004,0,0.00023303049,0.00014952899,0.00026720847,0.0,1,1,1,0,1,1,1,0
45836000,1311004,1310988,1310996,1311004,0,0.0038995699,0.0007332266,0.00426561,0.0,1311004,1310988,1310996,1311004,0,0.000596708,0.00024856924,0.0004254838,0.0,1,1,1,0,1,1,1,0
46035000,1311004,1310988,1310996,1311004,0,0.0044159475,0.0035732805,0.0010340089,0.0,1311004,1310988,1310996,1311004,0,0.00042025698,0.0002623875,0.00030957357,0.0,1,1,1,0,1,1,1,0
46237000,1311004,1310988,1310996,1311004,0,0.2660406,0.123956576,0.14210814,0.0,1311004,1310988,1310996,1311004,0,0.0001955885,0.00014234049,9.52457e-05,0.0,1,1,1,0,1,1,1,0
46429000,1311004,1310988,1310996,1311004,0,0.02305594,0.011733832,0.011350152,0.0,1311004,1310988,1310996,1311004,0,0.00038978265,0.00023453074,0.00016991803,0.0,1,1,1,0,1,1,1,0
46636000,1311004,1310988,1310996,1311004,0,0.0017914693,0.00090195483,0.0013435837,0.0,1311004,1310988,1310996,1311004,0,0.00035312105,0.00019932707,0.00015380722,0.0,1,1,1,0,1,1,1,0
46832000,1311004,1310988,1310996,1311004,0,0.0018935809,0.0036975723,0.002243206,0.0,1311004,1310988,1310996,1311004,0,0.00024046231,3.3629076e-05,0.00021397269,0.0,1,1,1,0,1,1,1,0
47033000,1311004,1310988,1310996,1311004,0,0.0012948166,0.0009070519,0.00065125024,0.0,1311004,1310988,1310996,1311004,0,0.00035020526,0.000162691,0.00018864525,0.0,1,1,1,0,1,1,1,0
47232000,1311004,1310988,1310996,1311004,0,0.0027694998,0.0016616619,0.001360555,0.0,1311004,1310988,1310996,1311004,0,0.00033800368,0.00014826359,0.00019207326,0.0,1,1,1,0,1,1,1,0
47428000,1311004,1310988,1310996,1311004,0,0.0068783467,0.006945028,0.0012491008,0.0,1311004,1310988,1310996,1311004,0,0.00039347608,0.00016469958,0.00022878441,0.0,1,1,1,0,1,1,1,0
47636000,1311004,1310988,1310996,1311004,0,0.0011416738,0.0011276281,0.0003166841,0.0,1311004,1310988,1310996,1311004,0,0.0004972365,0.00030002877,0.00020021072,0.0,1,1,1,0,1,1,1,0
47832000,1311004,1310988,1310996,1311004,0,0.0018339761,0.0009759472,0.0010223277,0.0,1311004,1310988,1310996,1311004,0,0.0005003998,0.00027718866,0.00022529587,0.0,1,1,1,0,1,1,1,0
48036000,1311004,1310988,1310996,1311004,0,0.0019208451,0.0027770963,0.0015962304,0.0,1311004,1310988,1310996,1311004,0,0.00036600235,0.00015943826,0.00022530818,0.0,1,1,1,0,1,1,1,0
48225000,1311004,1310988,1310996,1311004,0,0.0019915143,0.0005437847,0.0019185055,0.0,1311004,1310988,1310996,1311004,0,0.0002799928,0.0001516051,0.00014744505,0.0,1,1,1,0,1,1,1,0
48437000,1311004,1310988,1310996,1311004,0,0.0021884195,0.0015071273,0.0012640498,0.0,1311004,1310988,1310996,1311004,0,0.00022631123,0.00018309134,7.958418e-05,0.0,1,1,1,0,1,1,1,0
48632000,1311004,1310988,1310996,1311004,0,0.0017717197,0.0020273202,0.0007665887,0.0,1311004,1310988,1310996,1311004,0,0.00030075992,0.00018341278,0.00012267756,0.0,1,1,1,0,1,1,1,0
48836000,1311004,1310988,1310996,1311004,0,0.0036900677,0.002666699,0.0012899911,0.0,1311004,1310988,1310996,1311004,0,8.054342e-05,8.230569e-05,3.1251257e-05,0.0,1,1,1,0,1,1,1,0
49032000,1311004,1310988,1310996,1311004,0,0.001824587,0.00043333814,0.0016094109,0.0,1311004,1310988,1310996,1311004,0,5.7561992e-05,4.7516267e-05,8.128415e-05,0.0,1,1,1,0,1,1,1,0
49237000,1311004,1310988,1310996,1311004,0,0.002224124,0.001490394,0.0007386078,0.0,1311004,1310988,1310996,1311004,0,0.00017690378,7.358997e-05,0.0001055743,0.0,1,1,1,0,1,1,1,0
49436000,1311004,1310988,1310996,1311004,0,0.0015316033,0.0014190588,0.0013121744,0.0,1311004,1310988,1310996,1311004,0,0.00018178922,0.00012714807,0.000107159256,0.0,1,1,1,0,1,1,1,0
49636000,1311004,1310988,1310996,1311004,0,0.001495396,0.0018153783,0.00035019568,0.0,1311004,1310988,1310996,1311004,0,6.054079e-05,2.4156026e-05,4.8843947e-05,0.0,1,1,1,0,1,1,1,0
49832000,1311004,1310988,1310996,1311004,0,0.0027871148,0.0017822186,0.0014154746,0.0,1311004,1310988,1310996,1311004,0,0.00013677211,9.3743125e-05,6.983143e-05,0.0,1,1,1,0,1,1,1,0
50036000,1311004,1310988,1310996,1311004,0,0.0012546654,0.001370336,0.0003810707,0.0,1311004,1310988,1310996,1311004,0,0.0001772847,0.000106004765,7.380261e-05,0.0,1,1,1,0,1,1,1,0
50236000,1311004,1310988,1310996,1311004,0,0.0018973309,0.002470946,0.0030465429,0.0,1311004,1310988,1310996,1311004,0,6.0023143e-05,5.051181e-05,7.274005e-05,0.0,1,1,1,0,1,1,1,0
50436000,1311004,1310988,1310996,1311004,0,0.0012456155,0.0015299707,0.0022592437,0.0,1311004,1310988,1310996,1311004,0,0.00012860278,5.3330517e-05,0.00011448822,0.0,1,1,1,0,1,1,1,0
