magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.27723223,-0.03480353,0.47565752,30588000,2_6
0.27311385,-0.033794556,0.47497973,30611000,2_6
0.27416557,-0.035716254,0.47291774,30632000,2_6
0.27379155,-0.033770215,0.47269034,30652000,2_6
0.27348444,-0.032967247,0.4728725,30675000,2_6
0.2754976,-0.03640806,0.4735075,30696000,2_6
0.27543718,-0.032566387,0.47335002,30720000,2_6
0.2759045,-0.03334009,0.47532055,30743000,2_6
0.2741336,-0.0335299,0.47334048,30763000,2_6
0.27513456,-0.033779766,0.47377747,30788000,2_6
0.27548105,-0.034350637,0.47275314,30811000,2_6
0.27647445,-0.03392588,0.47386575,30832000,2_6
0.27589938,-0.03335432,0.4743592,30855000,2_6
0.2750165,-0.03384001,0.47292343,30876000,2_6
0.27497664,-0.032012064,0.47228393,30896000,2_6
0.2767504,-0.03161338,0.47253874,30916000,2_6
0.2728969,-0.03471668,0.47458598,30936000,2_6
0.27517086,-0.034126356,0.4739185,30956000,2_6
0.2765479,-0.034239884,0.47590455,30979000,2_6
0.27469498,-0.033934068,0.47308075,31000000,2_6
0.27520424,-0.032815237,0.47191694,31020000,2_6
0.27503625,-0.034596086,0.47302097,31040000,2_6
0.27539834,-0.032245927,0.47186777,31060000,2_6
0.27545354,-0.03305603,0.47497302,31083000,2_6
0.27472737,-0.03209109,0.47326404,31104000,2_6
0.27451146,-0.031546142,0.47301945,31128000,2_6
0.27558646,-0.03403476,0.47277617,31152000,2_6
0.2752293,-0.033182986,0.47500548,31175000,2_6
0.2740368,-0.032926913,0.4727487,31195000,2_6
0.27402842,-0.032547142,0.47262996,31220000,2_6
0.2750009,-0.033530213,0.47344324,31247000,2_6
0.2744001,-0.03347576,0.47420198,31267000,2_6
0.27494404,-0.031401794,0.47276327,31292000,2_6
0.27479127,-0.034279574,0.4722758,31312000,2_6
0.27590713,-0.033817444,0.47311434,31332000,2_6
0.27549917,-0.035685852,0.47359163,31356000,2_6
0.27429017,-0.033861693,0.47456062,31376000,2_6
0.27460676,-0.033057768,0.47213235,31399000,2_6
0.276268,-0.033359457,0.47347754,31420000,2_6
0.2767046,-0.03287034,0.47489193,31440000,2_6
0.27568808,-0.035192903,0.47444716,31462000,2_6
0.27484122,-0.032872256,0.47191164,31483000,2_6
0.27645555,-0.03459973,0.47267264,31505000,2_6
0.2749225,-0.03325174,0.47253323,31525000,2_6
0.27652103,-0.03191881,0.47354457,31545000,2_6
0.27461657,-0.03236062,0.47299796,31568000,2_6
0.2746496,-0.03322495,0.47507077,31588000,2_6
0.27669397,-0.03605748,0.47472462,31608000,2_6
0.27462992,-0.033255123,0.47329244,31628000,2_6
0.27443284,-0.034872733,0.4723444,31648000,2_6
0.27407533,-0.034084093,0.47345468,31671000,2_6
0.2743023,-0.03431526,0.4739346,31691000,2_6
0.2751276,-0.033548586,0.47315916,31712000,2_6
0.27442995,-0.035504885,0.47054577,31732000,2_6
0.2760813,-0.033971883,0.47302452,31752000,2_6
0.27562577,-0.035482325,0.4714593,31776000,2_6
0.2756964,-0.03762819,0.47307745,31796000,2_6
0.27690706,-0.033386182,0.47289467,31820000,2_6
0.27412266,-0.03440501,0.47458702,31840000,2_6
0.2750407,-0.033092912,0.47220168,31860000,2_6
0.2765179,-0.034940716,0.47293454,31884000,2_6
0.2772807,-0.036591854,0.4730465,31905000,2_6
0.27627063,-0.034386937,0.47129497,31931000,2_6
0.27804467,-0.034927107,0.4725802,31952000,2_6
0.2775197,-0.03717226,0.4728219,31972000,2_6
0.2761088,-0.036053613,0.4722842,31992000,2_6
0.2757348,-0.035023224,0.47397408,32015000,2_6
0.2769345,-0.034718025,0.47201943,32036000,2_6
0.27626452,-0.03404542,0.47149068,32056000,2_6
0.27303338,-0.034930773,0.47205603,32076000,2_6
0.2756313,-0.035307318,0.4721817,32099000,2_6
0.27607808,-0.0341673,0.47362983,32119000,2_6
0.2749757,-0.033560324,0.47172323,32143000,2_6
0.27453437,-0.033447534,0.47299352,32164000,2_6
0.27718064,-0.034726575,0.472435,32187000,2_6
0.27682248,-0.036863685,0.47284645,32207000,2_6
0.27665815,-0.03548774,0.47324395,32232000,2_6
0.27599767,-0.03402753,0.47322217,32256000,2_6
0.2743772,-0.03599031,0.47450867,32276000,2_6
0.2756877,-0.03616399,0.47211432,32296000,2_6
0.27559456,-0.03508879,0.47197872,32319000,2_6
0.27481276,-0.035347704,0.47239682,32340000,2_6
0.27599978,-0.03528198,0.47508144,32360000,2_6
0.27417323,-0.036127802,0.47125322,32383000,2_6
0.27705723,-0.03369214,0.47240415,32407000,2_6
0.2742516,-0.03376262,0.47382352,32431000,2_6
0.27572507,-0.036400605,0.4734357,32451000,2_6
0.27551842,-0.03624177,0.472065,32471000,2_6
0.27620167,-0.03375926,0.4734343,32492000,2_6
0.27569315,-0.034147333,0.47266054,32512000,2_6
0.27519068,-0.035542034,0.47140926,32536000,2_6
0.27822882,-0.036487665,0.47466236,32556000,2_6
0.27576476,-0.035991464,0.47226736,32578000,2_6
0.27794597,-0.034984134,0.47203746,32604000,2_6
0.27741414,-0.03480029,0.47238195,32628000,2_6
0.27652183,-0.034889083,0.47201678,32651000,2_6
0.27582034,-0.034296617,0.4719584,32671000,2_6
0.2755861,-0.036091726,0.47225228,32691000,2_6
0.2767556,-0.036005743,0.4719255,32711000,2_6
0.27483854,-0.03704631,0.47259656,32732000,2_6
0.2759886,-0.035612263,0.47403342,32756000,2_6
0.27407342,-0.034509018,0.47105622,32776000,2_6
0.27592614,-0.035314508,0.4710428,32799000,2_6
0.27670076,-0.03409987,0.47298506,32820000,2_6
0.2758975,-0.035045434,0.47356611,32840000,2_6
0.2771816,-0.033720642,0.4742043,32863000,2_6
0.2753356,-0.035442017,0.4732674,32884000,2_6
0.27680016,-0.035536136,0.4737372,32912000,2_6
0.27622718,-0.03400855,0.47117776,32932000,2_6
0.27743465,-0.033465546,0.47232363,32960000,2_6
0.27547827,-0.035036143,0.47079372,32984000,2_6
0.27666196,-0.034136117,0.47176242,33005000,2_6
0.275055,-0.0324265,0.4713578,33025000,2_6
0.27385816,-0.03415137,0.4723018,33048000,2_6
0.27624178,-0.032431778,0.47147593,33068000,2_6
0.27402264,-0.034688585,0.47410923,33091000,2_6
0.27640626,-0.03376091,0.4721139,33112000,2_6
0.27434272,-0.034060545,0.47390726,33132000,2_6
0.27820745,-0.03430773,0.47333518,33152000,2_6
0.27541283,-0.03525413,0.47275418,33179000,2_6
0.27617148,-0.035600375,0.47294298,33204000,2_6
0.27661476,-0.03350799,0.47095942,33225000,2_6
0.27464634,-0.034567505,0.47370917,33248000,2_6
0.27482638,-0.033964496,0.47142455,33268000,2_6
0.2765046,-0.033681244,0.47471005,33291000,2_6
0.27455068,-0.033533163,0.4738207,33316000,2_6
0.27657434,-0.033953376,0.4731086,33339000,2_6
0.27727953,-0.032964956,0.47180557,33360000,2_6
0.2757933,-0.03320288,0.47430778,33380000,2_6
0.27419472,-0.034168106,0.47325692,33400000,2_6
0.2774084,-0.033951625,0.47433352,33420000,2_6
0.27721378,-0.034050472,0.47438517,33443000,2_6
0.27486265,-0.03373724,0.47236285,33464000,2_6
0.2777704,-0.034906883,0.47261846,33484000,2_6
0.276211,-0.034169313,0.4724292,33507000,2_6
0.2757655,-0.033088304,0.47451717,33527000,2_6
0.2758126,-0.0338035,0.4737699,33549000,2_6
0.2750425,-0.03469848,0.47352964,33575000,2_6
0.27587032,-0.033572067,0.47456467,33596000,2_6
0.27570432,-0.033907406,0.4732963,33616000,2_6
0.27528805,-0.034819286,0.4735113,33636000,2_6
0.2761842,-0.03570912,0.47126544,33656000,2_6
0.2758037,-0.035255976,0.47428417,33676000,2_6
0.27558124,-0.035933793,0.4739792,33698000,2_6
0.27394754,-0.034213096,0.4713809,33720000,2_6
0.27556488,-0.03513032,0.47277474,33743000,2_6
0.27717814,-0.03510306,0.4729137,33764000,2_6
0.27432823,-0.03717609,0.47423935,33785000,2_6
0.27513522,-0.03510864,0.4721697,33807000,2_6
0.27446508,-0.035627387,0.47310448,33827000,2_6
0.275503,-0.03375924,0.4741262,33851000,2_6
0.27461967,-0.034885682,0.47606742,33872000,2_6
0.2769709,-0.03473106,0.47512785,33895000,2_6
0.27604905,-0.035563715,0.47259066,33916000,2_6
0.27525517,-0.03365248,0.4726008,33939000,2_6
0.27562833,-0.036166973,0.47104132,33960000,2_6
0.2754237,-0.03472683,0.4742704,33980000,2_6
0.2743467,-0.034791123,0.4740742,34000000,2_6
0.27501905,-0.035633337,0.4713605,34020000,2_6
0.27150393,-0.03526476,0.4746821,34040000,2_6
0.27690265,-0.037612014,0.47395298,34064000,2_6
0.27444354,-0.035657078,0.47298357,34087000,2_6
0.27396083,-0.03652112,0.4745058,34108000,2_6
0.2760859,-0.035286218,0.47253728,34132000,2_6
0.27586043,-0.03610478,0.47267887,34159000,2_6
0.2757042,-0.03438712,0.4736384,34179000,2_6
0.27455062,-0.035202887,0.4745454,34204000,2_6
0.27436456,-0.037958805,0.47286883,34225000,2_6
0.2757511,-0.03562384,0.47660714,34248000,2_6
0.2754065,-0.03483437,0.47480327,34268000,2_6
0.27541912,-0.036086116,0.47482568,34288000,2_6
0.27366623,-0.034955263,0.47355458,34308000,2_6
0.27550894,-0.03552445,0.4727809,34328000,2_6
0.27332783,-0.035869148,0.473315,34351000,2_6
0.2738239,-0.03732532,0.4736516,34376000,2_6
0.27553004,-0.0367741,0.4718211,34396000,2_6
0.2733359,-0.036868837,0.47275072,34416000,2_6
0.27377227,-0.03634259,0.47301093,34439000,2_6
0.27470985,-0.036546357,0.47304744,34460000,2_6
0.27446634,-0.03498885,0.47347862,34483000,2_6
0.27479902,-0.035113513,0.47281933,34503000,2_6
0.2743693,-0.03683245,0.47431386,34524000,2_6
0.27391678,-0.036103446,0.47444296,34553000,2_6
0.27447996,-0.036906652,0.4719521,34576000,2_6
0.27445465,-0.03408457,0.47466084,34596000,2_6
0.27475473,-0.036753632,0.47407967,34616000,2_6
0.27260867,-0.03630212,0.47463837,34640000,2_6
0.27599803,-0.038264897,0.47547942,34660000,2_6
0.27583185,-0.03442219,0.4749078,34680000,2_6
0.27310467,-0.03630789,0.47291094,34708000,2_6
0.27357265,-0.03630432,0.47275862,34732000,2_6
0.2750597,-0.037013788,0.47367987,34752000,2_6
0.27394804,-0.036973216,0.4717194,34772000,2_6
0.274733,-0.03612823,0.4738912,34796000,2_6
0.27254096,-0.0385838,0.47191247,34816000,2_6
0.27389964,-0.035845436,0.4746557,34839000,2_6
0.27510142,-0.03778071,0.47298285,34859000,2_6
0.27314663,-0.036219306,0.47256565,34880000,2_6
0.27436864,-0.035972647,0.47462314,34900000,2_6
0.2739532,-0.03709702,0.47213218,34920000,2_6
0.27287942,-0.0352406,0.4755663,34944000,2_6
0.27672288,-0.034686007,0.47474557,34965000,2_6
0.27567405,-0.03688129,0.47206756,34988000,2_6
0.27437487,-0.034502484,0.4726152,35012000,2_6
0.2754684,-0.036460336,0.47502452,35032000,2_6
0.27525124,-0.034128875,0.47282133,35052000,2_6
0.27446365,-0.036370274,0.47415113,35072000,2_6
0.27520806,-0.03661642,0.47456694,35092000,2_6
0.27714905,-0.03592274,0.47265133,35116000,2_6
0.27413878,-0.03477856,0.4745249,35144000,2_6
0.27606854,-0.036871135,0.47249672,35168000,2_6
0.27374548,-0.036418635,0.47257918,35192000,2_6
0.274713,-0.034513995,0.4727668,35216000,2_6
0.27414495,-0.035796188,0.47347662,35243000,2_6
0.27438718,-0.036497038,0.47467232,35267000,2_6
0.27455413,-0.035269458,0.47335252,35288000,2_6
0.27477616,-0.036452733,0.4751897,35311000,2_6
0.27524766,-0.035962332,0.4723777,35333000,2_6
0.27443224,-0.03436129,0.47399244,35354000,2_6
0.27753162,-0.037403826,0.47449097,35375000,2_6
0.2743787,-0.035899855,0.47279787,35396000,2_6
0.273889,-0.03576359,0.47478572,35419000,2_6
0.27613902,-0.03392495,0.47260687,35440000,2_6
0.27379033,-0.034419943,0.47076765,35460000,2_6
0.27436906,-0.033777237,0.47167993,35483000,2_6
0.27584752,-0.033921894,0.47278443,35503000,2_6
0.2757764,-0.034747384,0.47216174,35523000,2_6
0.27282143,-0.03439516,0.47439754,35544000,2_6
0.27552962,-0.034393888,0.47245976,35568000,2_6
0.276434,-0.033701293,0.47229916,35592000,2_6
0.27533874,-0.03552916,0.4731534,35615000,2_6
0.27618706,-0.03594027,0.47233987,35635000,2_6
0.27812764,-0.03668822,0.4725723,35656000,2_6
0.27499998,-0.035401996,0.47363383,35679000,2_6
0.27677795,-0.036776755,0.4744106,35701000,2_6
0.27439862,-0.035384964,0.47467393,35723000,2_6
0.2759839,-0.0351048,0.47408304,35744000,2_6
0.27679515,-0.035492416,0.47328168,35764000,2_6
0.2758302,-0.036218848,0.47288713,35785000,2_6
0.276398,-0.034565747,0.47284737,35807000,2_6
0.27438664,-0.034494977,0.47524786,35828000,2_6
0.2752491,-0.03622439,0.47208658,35848000,2_6
0.27437308,-0.032227393,0.47273093,35868000,2_6
0.27438453,-0.034587827,0.47310215,35888000,2_6
0.27542758,-0.035764135,0.47169894,35908000,2_6
0.2762857,-0.035758343,0.47204837,35930000,2_6
0.27549455,-0.033890516,0.4732097,35951000,2_6
0.2760445,-0.037683155,0.47324204,35972000,2_6
0.27558544,-0.035229035,0.4716879,35992000,2_6
0.27678454,-0.037107967,0.47226888,36015000,2_6
0.2762106,-0.03470171,0.4725724,36040000,2_6
0.27471754,-0.035665736,0.47392175,36063000,2_6
0.27624908,-0.035825867,0.47467571,36088000,2_6
0.2753862,-0.03545575,0.47166228,36113000,2_6
0.27653322,-0.03501142,0.47080532,36136000,2_6
0.27470538,-0.034714065,0.47270975,36156000,2_6
0.2758557,-0.035748545,0.4719141,36176000,2_6
0.27528518,-0.035162248,0.47257,36196000,2_6
0.27711946,-0.036237836,0.47451523,36216000,2_6
0.27492252,-0.036173422,0.47290906,36236000,2_6
0.2743896,-0.03391357,0.4720729,36260000,2_6
0.27617,-0.03592236,0.47418723,36283000,2_6
0.27543625,-0.0371497,0.47187552,36303000,2_6
0.27747864,-0.03559972,0.47340813,36323000,2_6
0.27523533,-0.035081606,0.47455272,36344000,2_6
0.27441996,-0.035395633,0.4746449,36367000,2_6
0.27555048,-0.035669796,0.47332683,36388000,2_6
0.27589774,-0.03674759,0.47444373,36408000,2_6
0.27571335,-0.03642446,0.4714798,36428000,2_6
0.27506718,-0.035746086,0.47348934,36448000,2_6
0.27351227,-0.036128175,0.47307044,36472000,2_6
0.27563196,-0.03469856,0.4717692,36496000,2_6
0.27384073,-0.03576148,0.47277686,36516000,2_6
0.27533823,-0.034560032,0.47429112,36536000,2_6
0.27480382,-0.037166215,0.4739027,36556000,2_6
0.27517438,-0.034485333,0.47366628,36576000,2_6
0.27518603,-0.035468895,0.472255,36599000,2_6
